menuId;dietSelection(0-Normal,1-Vegetarian,2-Vegan);nutritionalDisease(0-Normal,1-Diabetes,2-Celiac,3-Reflux);caloryValue;proteinValue;carbonhydratValue;fatValue;menuContents
1189;1;3;1700;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad
1190;1;3;1800;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Cucumber,Lunch,Non-fat Salad,2 slices of bran bread,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
1191;1;3;1800;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of okra dish,1 slice of bran bread,Non-fat Salad
1192;1;3;1800;150;80;60;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,1 slice of bran bread,Non-fat Salad
1193;1;3;1800;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of bran bread,Non-fat Salad
1194;1;3;1800;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of okra dish,1 slice of bran bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
1195;1;3;1800;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of haricot bean dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
1196;1;3;1800;170;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of haricot bean dish,1 slice of bran bread,Non-fat Salad
1197;1;3;1800;150;80;80;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving leek dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
1198;1;3;1800;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of mixed vegetable dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of green bean dish,1 slice of bran bread;Non-fat Salad
1199;1;3;1800;150;90;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,1 slice of bran bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
1200;1;3;2000;150;80;70;Breakfast,1 cup of tea,1 boiled egg,1 slice of low-fat white cheese,1 slice of bran bread,Snack,1 cup of milk,Lunch,1 bowl of barley noodle soup,1 slice of bran bread, serving of green bean dish,Non-fat Salad,Snack,20 cherries,Dinner,1 serving leek dish,Non-fat Salad,1 bowl of yogurt
1201;1;3;2000;150;80;90;Breakfast,1 cup of tea,Omelet with 1 egg,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,15 peanut,10 hazelnut,Dinner,1 serving of mixed vegetable dish,Non-fat Salad,1 slice of bran bread
1202;1;3;2000;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,1 slice of bran bread,1 bown of yogurt,Snack,10 plum,Dinner,1 serving okra dish,Non-fat Salad,1 bowl of yogurt
1203;1;3;2000;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Cucumber,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,1 serving spinach dish,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
1204;1;3;2000;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Non-fat Salad,Snack,1 banana,Dinner,1 serving pumpkin dish,Non-fat Salad,1 slice of bran bread
1205;1;3;2000;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,1 slice of bran bread,Non-fat Salad
1206;1;3;2000;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving artichoke dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
1207;1;3;2000;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread, Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of okra dish,1 bown of yogurt,Snack,15 nuts, 10 almonds,Dinner,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
1208;1;3;2000;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving pumpkin dish,1 slice of bran bread;Non-fat Salad
1209;1;3;2000;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad
1210;1;3;2000;170;70;60;Breakfast,1 cup of tea,3 olives,1 slice of bran bread,1 boiled egg,Cucumber,Snack,10 hazelnuts,1 cup of coffee,Lunch,1 serving of green bean dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad
1211;1;3;2200;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Cucumber,Lunch,Non-fat Salad,2 slices of bran bread,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,2 slice of bran bread,1 bown of yogurt,Non-fat Salad
1212;1;3;2200;160;70;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of okra dish,2 slice of bran bread,Non-fat Salad
1213;1;3;2200;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,2 slice of bran bread,Non-fat Salad
1214;1;3;2200;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving plant dish,1 bown of yogurt,Snack,2 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of bran bread,Non-fat Salad
1215;1;3;2200;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of okra dish,1 slice of bran bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
1216;1;3;2200;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of haricot bean dish,2 slice of bran bread,1 bown of yogurt,Non-fat Salad
1217;1;3;2200;100;70;50;Breakfast,1 cup of tea,5 olives,2 slice of bran bread,1 boiled egg,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 serving of haricot bean dish,1 slice of bran bread,Non-fat Salad
1218;1;3;2200;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,2 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving leek dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,1 bowl of yogurt
1219;1;3;2200;150;80;50;Breakfast,1 cup of tea,12 boiled eggs,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of mixed vegetable dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of green bean dish,1 slice of bran bread;Non-fat Salad
1220;1;3;2200;160;80;70;Breakfast,1 cup of tea,2 slice of low-fat white cheese,1 slice of bran bread,Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,1 slice of bran bread,Non-fat Salad,2 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
1221;1;3;2300;150;60;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of low-fat white cheese,1 slice of bran bread,Snack,1 cup of milk,Lunch,1 bowl of barley noodle soup,1 slice of bran bread, serving of green bean dish,Non-fat Salad,Snack,20 cherries,Dinner,1 serving leek dish,Non-fat Salad,1 bowl of yogurt
1222;1;3;2300;150;80;70;Breakfast,1 cup of tea,Omelet with 2 eggs,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,15 peanut,10 hazelnut,Dinner,1 serving of mixed vegetable dish,Non-fat Salad,1 slice of bran bread
1223;1;3;2300;150;60;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,2 slice of bran bread,1 bown of yogurt,Snack,10 plum,Dinner,1 serving okra dish,Non-fat Salad,1 bowl of yogurt
1224;1;3;2300;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Cucumber,Lunch,1 bowl of barley noodle soup,1 slice of bran bread,1 serving spinach dish,Non-fat Salad,Snack,3 dried apricots,12 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
1225;1;3;2300;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Non-fat Salad,Snack,1 banana,Dinner,1 serving pumpkin dish,Non-fat Salad,2 slice of bran bread
1226;1;3;2300;140;60;60;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,2 slice of bran bread,Non-fat Salad
1227;1;3;2300;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving artichoke dish,1 bown of yogurt,Snack,2 apple,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
1228;1;3;2300;150;80;60;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of okra dish,1 bown of yogurt,Snack,25 nuts, 10 almonds,Dinner,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
1229;1;3;2300;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,2 peach,Dinner,1 serving pumpkin dish,1 slice of bran bread;Non-fat Salad
1230;1;3;2300;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,2 slices of bran bread,1 bowl of yogurt,Snack,1 banana,1 cup of milk,Dinner,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad
1231;1;3;2400;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Cucumber,Lunch,Non-fat Salad,2 slices of bran bread,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,2 slices of bran bread,1 bown of yogurt,Non-fat Salad
1232;1;3;2400;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,1 bowl of yogurt,Snack,2 bananas,Dinner,1 serving of okra dish,2 slices of bran bread,Non-fat Salad
1233;1;3;2400;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,2 slices of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,2 slices of bran bread,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of okra dish,1 slice of bran bread,Non-fat Salad
1234;1;3;2400;150;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,2 bowls of tomato soup,1 slice of bran bread,1 serving plant dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of chickpeas dish,1 slice of bran bread,Non-fat Salad
1235;1;3;2400;150;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread, ucumber,Snack,1 orange,1 cup of coffee,Lunch,1 serving of okra dish,1 slice of bran bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
1236;1;3;2400;140;60;60;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Tomato, Cucumber,Lunch,1 serving of okra dish,1 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving of haricot bean dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
1237;1;3;2400;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,1 bowl of yogurt,Snack,2 bananas,2 cups of milk,Dinner,1 serving of haricot bean dish,1 slice of bran bread,Non-fat Salad
1238;1;3;2400;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,12 slices of bran bread,1 serving leek dish,1 bown of yogurt,Snack,2 mandarins,Dinner,Non-fat Salad,2 bowls of yogurt
1239;1;3;2400;150;80;50;Breakfast,1 cup of tea,1 boiled egg,2 slices of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of mixed vegetable dish,2 bowns of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of green bean dish,2 slices of bran bread;Non-fat Salad
1240;1;3;2400;150;80;560;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Cucumber,Snack,1 pear,1 cup of coffee,Lunch,1 serving of celery dish,1 slice of bran bread,Non-fat Salad,1 glass of buttermilk,Snack,15 nuts, 10 almonds,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
1241;1;3;2500;150;60;50;Breakfast,1 cup of tea,2 boiled eggs,2 slices of low-fat white cheese,1 slice of bran bread,Snack,1 cup of milk,Lunch,1 bowl of barley noodle soup,1 slice of bran bread, serving of green bean dish,Non-fat Salad,Snack,20 cherries,Dinner,1 serving leek dish,Non-fat Salad,1 bowl of yogurt
1242;1;3;2500;150;80;50;Breakfast,1 cup of tea,Omelet with 2 eggs,1 slice of bran bread,Snack,1 cup of coffee,Lunch,1 bowl of lentil soup,1 slice of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,15 peanut,10 hazelnut,Dinner,1 serving of mixed vegetable dish,Non-fat Salad,1 slice of bran bread
1243;1;3;2500;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1 slice of low-fat white cheese,Snack,1 cup of coffee,Lunch,1 serving pumpkin dish,2 slices of bran bread,1 bown of yogurt,Snack,10 plum,Dinner,1 serving okra dish,Non-fat Salad,1 bowl of yogurt
1244;1;3;2500;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Cucumber,Lunch,1 bowl of barley noodle soup,2 slices of bran bread,1 serving spinach dish,Non-fat Salad,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 slice of bran bread,1 bown of yogurt,Non-fat Salad
1245;1;3;2500;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 2 eggs,Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,Non-fat Salad,Snack,2 bananas,Dinner,1 serving pumpkin dish,Non-fat Salad,2 slices of bran bread
1246;1;3;2500;150;80;50;Breakfast,1 cup of tea,2 boiled eggs,1 slice of bran bread,1/2 avocado,Snack,1 cup of herbal tea,Lunch,1 bowl of lentil soup,2 slices of bran bread,1 serving artichoke dish,Non-fat Salad,Snack,2 apples,1 cup of coffee,Dinner,1 serving of okra dish,1 slice of bran bread,Non-fat Salad
1247;1;3;2500;160;80;50;Breakfast,1 cup of tea,1 boiled egg,1 slice of bran bread,1 slice of low-fat white cheese,Snack,10 strawberries,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving artichoke dish,1 bown of yogurt,Snack,1 apple,1 cup of coffee,Dinner,1 serving of haricot bean dish,Non-fat Salad,1 slice of bran bread
1248;1;3;2500;140;80;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,Cucumber,Snack,1 orange,1 cup of coffee,Lunch,1 bowl of tomato soup,1 slice of bran bread,1 serving of okra dish,2 bowns of yogurt,Snack,15 nuts, 10 almonds,Dinner,Non-fat Salad,1 slice of bran bread,1 bowl of yogurt
1249;1;3;2500;100;60;40;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,2 boiled eggs,Tomato, Cucumber,Lunch,1 serving of okra dish,2 slices of bran bread,1 bowl of yogurt,Snack,1 peach,Dinner,1 serving pumpkin dish,1 slice of bran bread;Non-fat Salad
1250;1;3;2500;100;70;50;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,1 boiled egg,Cucumber,Snack,10 almonds,1 cup of coffee,Lunch,1 serving of mixed vegetable dish,1 slices of bran bread,1 bowl of yogurt,Snack,2 bananas,1 cup of milk,Dinner,1 bowl of lentil soup,2 slice of bran bread,1 serving artichoke dish,Non-fat Salad
1251;1;3;2600;100;60;50;Breakfast,1 cup of tea,1 slice of low-fat white cheese,1 slice of bran bread,1 boiled egg,Cucumber,Lunch,Non-fat Salad,2 slices of bran bread,1 cup buttermilk,Snack,3 dried apricots,3 walnuts,1 cup of coffee,Dinner,1 serving spinach dish,1 serving of pasta,1 bown of yogurt,Non-fat Salad
1252;1;3;2600;100;70;70;Breakfast,1 cup of tea,5 olives,1 slice of bran bread,Omelet with 1 egg,Tomato, Cucumber,Snack,1 glass of milk,10 almonds,1 cup of coffee,Lunch,1 serving of green bean dish,2 slices of bran bread,1 bowl of yogurt,Snack,1 banana,Dinner,1 serving of okra dish,1 serving of pasta,Non-fat Salad
